Id,label
2866,glass
1955,fork
7115,spoon
0699,cup
2867,glass
0700,cup
5500,plate
0701,cup
0702,cup
2868,glass
7117,spoon
7118,spoon
0703,cup
2869,glass
7119,spoon
5501,plate
1957,fork
2870,glass
1958,fork
4033,knife
1959,fork
0705,cup
2871,glass
2872,glass
5502,plate
1960,fork
5504,plate
4034,knife
7120,spoon
4035,knife
4036,knife
4037,knife
5506,plate
4038,knife
0706,cup
0707,cup
5508,plate
7121,spoon
2877,glass
1961,fork
1962,fork
2880,glass
7123,spoon
1963,fork
5511,plate
7124,spoon
4042,knife
5512,plate
4043,knife
5514,plate
0709,cup
2882,glass
2883,glass
2884,glass
7125,spoon
4045,knife
5517,plate
0710,cup
5518,plate
0712,cup
5519,plate
0713,cup
5520,plate
7127,spoon
1964,fork
4046,knife
5521,plate
5522,plate
0715,cup
5523,plate
0716,cup
5525,plate
2885,glass
2886,glass
2887,glass
4047,knife
0718,cup
0719,cup
4048,knife
5526,plate
5527,plate
0720,cup
2888,glass
4050,knife
0721,cup
5530,plate
1968,fork
1969,fork
4052,knife
4054,knife
0722,cup
5532,plate
5533,plate
0723,cup
2890,glass
4055,knife
0726,cup
7129,spoon
1970,fork
4056,knife
2891,glass
0727,cup
0728,cup
0729,cup
1972,fork
7130,spoon
2892,glass
1973,fork
5536,plate
2893,glass
0730,cup
5537,plate
5538,plate
4058,knife
7132,spoon
7133,spoon
5539,plate
1974,fork
0731,cup
5540,plate
1975,fork
4059,knife
5542,plate
2894,glass
0732,cup
0733,cup
2895,glass
7134,spoon
0734,cup
4061,knife
4062,knife
7135,spoon
5546,plate
5547,plate
2897,glass
4063,knife
7137,spoon
5548,plate
4064,knife
0736,cup
5549,plate
4067,knife
2899,glass
7138,spoon
0737,cup
4068,knife
2901,glass
7139,spoon
2902,glass
4070,knife
7140,spoon
0739,cup
0740,cup
5551,plate
0741,cup
2904,glass
5552,plate
0742,cup
5553,plate
2906,glass
1978,fork
7142,spoon
5555,plate
0746,cup
5556,plate
4072,knife
4073,knife
5557,plate
1979,fork
2907,glass
7143,spoon
1980,fork
5558,plate
2908,glass
2909,glass
5560,plate
4076,knife
5561,plate
4079,knife
4080,knife
4081,knife
5562,plate
5564,plate
7148,spoon
7149,spoon
7150,spoon
0750,cup
4083,knife
2912,glass
7152,spoon
0751,cup
5566,plate
0752,cup
2913,glass
0753,cup
4084,knife
5567,plate
4085,knife
7154,spoon
7155,spoon
2915,glass
7156,spoon
7157,spoon
0755,cup
2916,glass
2917,glass
7158,spoon
5569,plate
4086,knife
2918,glass
2919,glass
7159,spoon
5570,plate
4087,knife
4088,knife
4089,knife
1982,fork
1983,fork
2920,glass
1984,fork
7160,spoon
4090,knife
2921,glass
4091,knife
7161,spoon
5571,plate
4092,knife
2923,glass
4094,knife
4095,knife
2924,glass
7162,spoon
5572,plate
7163,spoon
2925,glass
4096,knife
7165,spoon
0759,cup
1986,fork
4097,knife
5573,plate
0760,cup
4098,knife
7166,spoon
5574,plate
4099,knife
0761,cup
7167,spoon
0763,cup
0764,cup
4101,knife
7169,spoon
4102,knife
2926,glass
5576,plate
0765,cup
2927,glass
4103,knife
0766,cup
5577,plate
0767,cup
4104,knife
7171,spoon
1987,fork
0769,cup
5578,plate
7172,spoon
0770,cup
1989,fork
2928,glass
1990,fork
5579,plate
5580,plate
5581,plate
2930,glass
2931,glass
4106,knife
0773,cup
7173,spoon
0777,cup
5583,plate
5584,plate
0778,cup
5585,plate
0779,cup
0780,cup
5586,plate
7175,spoon
5588,plate
4107,knife
4108,knife
4109,knife
7176,spoon
5589,plate
5590,plate
0782,cup
0783,cup
5593,plate
5594,plate
5595,plate
1993,fork
5596,plate
1994,fork
7178,spoon
7179,spoon
2934,glass
2935,glass
0785,cup
7180,spoon
7181,spoon
4110,knife
7182,spoon
7183,spoon
0787,cup
0788,cup
5598,plate
2936,glass
4111,knife
5599,plate
4112,knife
4113,knife
0790,cup
2937,glass
2938,glass
5600,plate
1995,fork
5601,plate
5602,plate
2939,glass
0791,cup
0792,cup
0793,cup
5603,plate
4115,knife
2940,glass
5604,plate
4116,knife
2941,glass
0794,cup
4117,knife
2942,glass
7184,spoon
7185,spoon
7186,spoon
0796,cup
2943,glass
4118,knife
2944,glass
7188,spoon
5606,plate
0798,cup
5607,plate
4119,knife
1997,fork
4120,knife
1998,fork
0799,cup
2946,glass
0800,cup
7190,spoon
2947,glass
0801,cup
5609,plate
7191,spoon
0802,cup
4122,knife
7192,spoon
7193,spoon
2948,glass
7194,spoon
2949,glass
4123,knife
7195,spoon
2952,glass
5610,plate
7196,spoon
0803,cup
7199,spoon
7200,spoon
7201,spoon
0805,cup
2953,glass
1999,fork
5611,plate
0807,cup
2000,fork
0808,cup
5612,plate
2955,glass
4125,knife
5613,plate
4126,knife
4127,knife
2956,glass
0811,cup
5615,plate
0812,cup
5616,plate
2957,glass
7203,spoon
0815,cup
7204,spoon
2001,fork
2958,glass
0819,cup
7206,spoon
0821,cup
7208,spoon
4129,knife
5619,plate
0823,cup
2959,glass
4130,knife
4131,knife
5621,plate
5622,plate
7209,spoon
5623,plate
5624,plate
0825,cup
0827,cup
2960,glass
4133,knife
7211,spoon
5625,plate
0828,cup
5627,plate
5628,plate
7213,spoon
0829,cup
5629,plate
2006,fork
0830,cup
5631,plate
4136,knife
4137,knife
7214,spoon
2007,fork
0831,cup
4138,knife
7215,spoon
4139,knife
2961,glass
0832,cup
2008,fork
5635,plate
4141,knife
4142,knife
0834,cup
0835,cup
5637,plate
2009,fork
0836,cup
2010,fork
4143,knife
0837,cup
7217,spoon
5638,plate
0838,cup
5640,plate
2011,fork
4145,knife
0839,cup
7219,spoon
7220,spoon
7221,spoon
5642,plate
0841,cup
0842,cup
7222,spoon
2964,glass
0843,cup
4147,knife
5643,plate
7223,spoon
5645,plate
0845,cup
5647,plate
2014,fork
2965,glass
5648,plate
4148,knife
2015,fork
7224,spoon
4149,knife
5650,plate
4151,knife
0848,cup
2967,glass
5651,plate
0849,cup
0850,cup
4153,knife
0851,cup
7227,spoon
4154,knife
4155,knife
5656,plate
5658,plate
5659,plate
7228,spoon
7229,spoon
7230,spoon
5660,plate
2969,glass
2970,glass
0854,cup
5661,plate
4157,knife
4159,knife
0856,cup
0857,cup
2971,glass
4160,knife
2018,fork
5663,plate
4161,knife
7232,spoon
2019,fork
7233,spoon
5665,plate
0859,cup
5666,plate
2021,fork
2972,glass
7234,spoon
5669,plate
2973,glass
5670,plate
4162,knife
5671,plate
7235,spoon
4163,knife
0861,cup
0862,cup
7236,spoon
7237,spoon
0864,cup
5673,plate
2022,fork
2023,fork
5674,plate
7238,spoon
2975,glass
4165,knife
7239,spoon
7240,spoon
4166,knife
0867,cup
5675,plate
7243,spoon
0870,cup
2024,fork
4168,knife
0871,cup
4169,knife
0873,cup
0874,cup
4170,knife
0875,cup
7244,spoon
2978,glass
7245,spoon
4172,knife
5677,plate
7246,spoon
4173,knife
4174,knife
4175,knife
7247,spoon
7248,spoon
2027,fork
4177,knife
4178,knife
4179,knife
2980,glass
2028,fork
2981,glass
5678,plate
7250,spoon
2029,fork
2030,fork
5679,plate
7252,spoon
2984,glass
7253,spoon
0876,cup
4182,knife
4183,knife
0877,cup
5681,plate
0878,cup
2985,glass
4184,knife
4185,knife
2031,fork
5682,plate
2986,glass
2987,glass
7254,spoon
0879,cup
7255,spoon
4186,knife
4187,knife
0880,cup
7256,spoon
4188,knife
5683,plate
2032,fork
4189,knife
0881,cup
0882,cup
5684,plate
0883,cup
2034,fork
2035,fork
0884,cup
0885,cup
4192,knife
7257,spoon
7258,spoon
2989,glass
5686,plate
7259,spoon
4193,knife
7260,spoon
5687,plate
7261,spoon
4194,knife
7262,spoon
2037,fork
5688,plate
2990,glass
2038,fork
4195,knife
2991,glass
0887,cup
0888,cup
7264,spoon
5689,plate
0891,cup
4197,knife
5690,plate
0892,cup
4198,knife
7265,spoon
2993,glass
0893,cup
7266,spoon
0894,cup
4202,knife
2040,fork
7267,spoon
2041,fork
5694,plate
0897,cup
2994,glass
2042,fork
7268,spoon
4203,knife
2995,glass
2996,glass
0899,cup
0900,cup
2997,glass
7270,spoon
5695,plate
0901,cup
4204,knife
7271,spoon
0902,cup
5696,plate
0903,cup
5697,plate
2043,fork
2999,glass
2044,fork
3000,glass
7274,spoon
4205,knife
5698,plate
5699,plate
4206,knife
5700,plate
4207,knife
3001,glass
4208,knife
0907,cup
0908,cup
5701,plate
3003,glass
3004,glass
0909,cup
0910,cup
7276,spoon
4210,knife
7278,spoon
5703,plate
3007,glass
5704,plate
7279,spoon
7280,spoon
4213,knife
4214,knife
2046,fork
5708,plate
3008,glass
0912,cup
7283,spoon
7284,spoon
0913,cup
0914,cup
2048,fork
4215,knife
5712,plate
5713,plate
5714,plate
4217,knife
0917,cup
5715,plate
4218,knife
4219,knife
5716,plate
5717,plate
5718,plate
7286,spoon
5719,plate
7287,spoon
0919,cup
4221,knife
4223,knife
2049,fork
2050,fork
7288,spoon
7289,spoon
0920,cup
0921,cup
5721,plate
5723,plate
7290,spoon
4224,knife
0922,cup
5724,plate
7291,spoon
5725,plate
0923,cup
5726,plate
5727,plate
5728,plate
0924,cup
3012,glass
2052,fork
0925,cup
5730,plate
4225,knife
7293,spoon
7294,spoon
5731,plate
7295,spoon
7296,spoon
5732,plate
5733,plate
5734,plate
0926,cup
5735,plate
0927,cup
0928,cup
0929,cup
3015,glass
4228,knife
5737,plate
2054,fork
7298,spoon
4229,knife
0931,cup
3018,glass
7299,spoon
0932,cup
5740,plate
5741,plate
5742,plate
2055,fork
7301,spoon
0933,cup
4230,knife
3019,glass
2056,fork
3020,glass
4231,knife
5744,plate
7302,spoon
7303,spoon
5745,plate
5746,plate
5747,plate
7306,spoon
3021,glass
5749,plate
4233,knife
5750,plate
4234,knife
4235,knife
5751,plate
2058,fork
5752,plate
5753,plate
5754,plate
7307,spoon
7308,spoon
0937,cup
5755,plate
5756,plate
2059,fork
0938,cup
5757,plate
5758,plate
3023,glass
0940,cup
0941,cup
5760,plate
0942,cup
7310,spoon
2061,fork
4238,knife
0943,cup
3024,glass
7311,spoon
5763,plate
0944,cup
2062,fork
3025,glass
0945,cup
2064,fork
5765,plate
0946,cup
3026,glass
7314,spoon
5766,plate
2065,fork
4241,knife
3027,glass
5768,plate
4242,knife
3029,glass
0947,cup
7317,spoon
5769,plate
5771,plate
4243,knife
5772,plate
2066,fork
0948,cup
3030,glass
2067,fork
5773,plate
3031,glass
4245,knife
4246,knife
5774,plate
2068,fork
4247,knife
2069,fork
5775,plate
0949,cup
3033,glass
2070,fork
5776,plate
2072,fork
7319,spoon
5779,plate
7320,spoon
2073,fork
3035,glass
2074,fork
0951,cup
3036,glass
4248,knife
5780,plate
5781,plate
0952,cup
4249,knife
4250,knife
7322,spoon
2076,fork
0953,cup
4252,knife
5783,plate
2078,fork
7323,spoon
5784,plate
4255,knife
4256,knife
0955,cup
5785,plate
7325,spoon
0956,cup
3040,glass
0957,cup
3041,glass
5787,plate
4257,knife
5788,plate
5790,plate
5791,plate
0960,cup
3042,glass
3043,glass
0961,cup
5793,plate
5794,plate
2080,fork
7326,spoon
5797,plate
4259,knife
2082,fork
0964,cup
0965,cup
7327,spoon
5798,plate
3046,glass
5799,plate
0966,cup
2083,fork
7328,spoon
5801,plate
4261,knife
7329,spoon
5802,plate
4262,knife
5803,plate
0967,cup
3048,glass
5804,plate
4263,knife
7330,spoon
5806,plate
2084,fork
5807,plate
4264,knife
4265,knife
7331,spoon
4266,knife
4267,knife
2086,fork
7332,spoon
4268,knife
5812,plate
5813,plate
7333,spoon
4269,knife
5814,plate
7334,spoon
2088,fork
0968,cup
4270,knife
7335,spoon
0969,cup
7336,spoon
0970,cup
0971,cup
5817,plate
5818,plate
5819,plate
7340,spoon
0973,cup
0975,cup
5821,plate
5822,plate
7341,spoon
0977,cup
0978,cup
4273,knife
7342,spoon
2089,fork
7344,spoon
4275,knife
4276,knife
2090,fork
7347,spoon
0979,cup
5824,plate
4277,knife
5825,plate
3051,glass
0981,cup
5826,plate
0982,cup
0983,cup
7350,spoon
0984,cup
5827,plate
3052,glass
4278,knife
7352,spoon
7353,spoon
5828,plate
4279,knife
5830,plate
2091,fork
0985,cup
5831,plate
4280,knife
5832,plate
0986,cup
2092,fork
5833,plate
4281,knife
0988,cup
4282,knife
5835,plate
7354,spoon
2093,fork
3054,glass
7356,spoon
0989,cup
7357,spoon
7358,spoon
4284,knife
3055,glass
2094,fork
5837,plate
7359,spoon
0991,cup
7360,spoon
4285,knife
2095,fork
5839,plate
5840,plate
5841,plate
7361,spoon
4287,knife
5843,plate
4288,knife
5844,plate
3057,glass
7363,spoon
4289,knife
2097,fork
0996,cup
4290,knife
7364,spoon
5845,plate
5847,plate
7365,spoon
7366,spoon
2098,fork
5848,plate
5849,plate
7368,spoon
0999,cup
5850,plate
1000,cup
5851,plate
1001,cup
4292,knife
4293,knife
2100,fork
1002,cup
1003,cup
5852,plate
5853,plate
2101,fork
5855,plate
4296,knife
1004,cup
7370,spoon
5856,plate
7371,spoon
1005,cup
5857,plate
3058,glass
5858,plate
5859,plate
4298,knife
5860,plate
5861,plate
1007,cup
4299,knife
7374,spoon
7375,spoon
2102,fork
1009,cup
5862,plate
5863,plate
7377,spoon
4300,knife
5864,plate
1011,cup
2104,fork
3063,glass
3064,glass
1012,cup
7378,spoon
3065,glass
7379,spoon
5865,plate
5866,plate
1013,cup
4301,knife
1014,cup
1015,cup
2105,fork
3067,glass
7381,spoon
1016,cup
5867,plate
7382,spoon
1017,cup
3068,glass
5870,plate
1020,cup
2107,fork
3069,glass
1021,cup
7385,spoon
7386,spoon
1022,cup
7387,spoon
1024,cup
3072,glass
3073,glass
5871,plate
4303,knife
3074,glass
2109,fork
4304,knife
1027,cup
7388,spoon
2111,fork
3076,glass
2112,fork
7390,spoon
3077,glass
5873,plate
3078,glass
5874,plate
3080,glass
7392,spoon
3081,glass
3082,glass
7393,spoon
3083,glass
4307,knife
1031,cup
7395,spoon
5875,plate
7396,spoon
7397,spoon
1032,cup
5876,plate
7399,spoon
5877,plate
5878,plate
1033,cup
5879,plate
7400,spoon
1035,cup
1036,cup
4309,knife
1037,cup
1038,cup
5881,plate
1039,cup
7401,spoon
2116,fork
7403,spoon
7404,spoon
1040,cup
2118,fork
3086,glass
4310,knife
4311,knife
5882,plate
1041,cup
5883,plate
4313,knife
1045,cup
1046,cup
3088,glass
2120,fork
2121,fork
4314,knife
4315,knife
3089,glass
3090,glass
7405,spoon
4317,knife
2122,fork
7408,spoon
3092,glass
3093,glass
5885,plate
4318,knife
7410,spoon
3094,glass
4321,knife
5887,plate
1052,cup
1053,cup
2123,fork
2124,fork
2125,fork
1054,cup
3096,glass
3097,glass
4322,knife
2127,fork
2128,fork
5890,plate
1058,cup
7411,spoon
1059,cup
7413,spoon
4323,knife
5892,plate
1060,cup
4324,knife
5893,plate
2129,fork
5894,plate
1061,cup
1062,cup
2130,fork
5895,plate
2131,fork
7414,spoon
3098,glass
4326,knife
2132,fork
1063,cup
1064,cup
4327,knife
4328,knife
5896,plate
7415,spoon
1066,cup
4329,knife
7416,spoon
1067,cup
5897,plate
4331,knife
1068,cup
2134,fork
1070,cup
4332,knife
4333,knife
4334,knife
4335,knife
4336,knife
2136,fork
4337,knife
5900,plate
7419,spoon
5901,plate
5902,plate
4341,knife
1073,cup
3102,glass
7421,spoon
5903,plate
4342,knife
5904,plate
1074,cup
4343,knife
5906,plate
1076,cup
7423,spoon
4345,knife
1077,cup
5910,plate
2139,fork
7424,spoon
7425,spoon
1078,cup
5911,plate
2140,fork
2141,fork
1079,cup
3104,glass
5912,plate
1081,cup
7427,spoon
2142,fork
5913,plate
5915,plate
4349,knife
7428,spoon
1082,cup
1083,cup
5916,plate
4350,knife
5917,plate
4351,knife
3105,glass
1084,cup
7430,spoon
4352,knife
7431,spoon
7432,spoon
5918,plate
1086,cup
1087,cup
5919,plate
4353,knife
7433,spoon
5920,plate
1089,cup
1090,cup
7434,spoon
7435,spoon
1091,cup
7437,spoon
4356,knife
5921,plate
7440,spoon
5923,plate
1093,cup
2148,fork
5924,plate
4357,knife
1094,cup
3108,glass
4358,knife
5925,plate
3110,glass
5926,plate
2149,fork
3112,glass
1095,cup
7442,spoon
4359,knife
4361,knife
7445,spoon
1096,cup
1097,cup
7446,spoon
5928,plate
4362,knife
3113,glass
4363,knife
1098,cup
4364,knife
5929,plate
4365,knife
3115,glass
4366,knife
1100,cup
1101,cup
5931,plate
7447,spoon
4368,knife
1102,cup
5933,plate
7448,spoon
4369,knife
1104,cup
5935,plate
5936,plate
7449,spoon
3118,glass
1105,cup
4370,knife
7450,spoon
1106,cup
1108,cup
7452,spoon
7454,spoon
1109,cup
4372,knife
3119,glass
4373,knife
3120,glass
5940,plate
5941,plate
3121,glass
2154,fork
5942,plate
5944,plate
4374,knife
7457,spoon
3122,glass
1110,cup
3123,glass
5945,plate
1112,cup
5946,plate
5947,plate
3125,glass
5948,plate
7458,spoon
1117,cup
4376,knife
7459,spoon
7460,spoon
1119,cup
7461,spoon
4377,knife
7462,spoon
2156,fork
1120,cup
5949,plate
2158,fork
7464,spoon
5950,plate
2159,fork
3126,glass
5951,plate
1122,cup
3127,glass
4378,knife
5952,plate
7466,spoon
5955,plate
3128,glass
7467,spoon
4379,knife
5956,plate
3129,glass
2163,fork
2164,fork
1127,cup
3130,glass
2166,fork
4381,knife
2167,fork
4382,knife
3132,glass
5958,plate
7469,spoon
1129,cup
7470,spoon
2168,fork
7471,spoon
4383,knife
4384,knife
5959,plate
2170,fork
7472,spoon
5960,plate
7473,spoon
3134,glass
5961,plate
5962,plate
1131,cup
5963,plate
4386,knife
7474,spoon
5966,plate
7476,spoon
7477,spoon
5967,plate
3137,glass
5968,plate
2173,fork
2174,fork
5969,plate
4388,knife
7479,spoon
5971,plate
5972,plate
7480,spoon
1132,cup
1133,cup
1135,cup
7481,spoon
7482,spoon
7483,spoon
4390,knife
5973,plate
7484,spoon
3138,glass
7485,spoon
5974,plate
7486,spoon
2176,fork
1138,cup
5975,plate
5976,plate
5977,plate
1139,cup
7487,spoon
3139,glass
1140,cup
5978,plate
1141,cup
3140,glass
1143,cup
5980,plate
7488,spoon
4393,knife
2177,fork
5981,plate
2178,fork
5982,plate
2179,fork
1145,cup
5983,plate
1147,cup
7489,spoon
4394,knife
3141,glass
2180,fork
3142,glass
5986,plate
7491,spoon
3143,glass
3144,glass
3145,glass
7492,spoon
3146,glass
1149,cup
5988,plate
4397,knife
2182,fork
4398,knife
5989,plate
7493,spoon
1152,cup
2183,fork
5991,plate
2184,fork
4399,knife
5992,plate
7499,spoon
7500,spoon
1153,cup
4401,knife
5993,plate
7501,spoon
4402,knife
3149,glass
5994,plate
4403,knife
5995,plate
2185,fork
1154,cup
5996,plate
2186,fork
7503,spoon
5997,plate
5998,plate
3152,glass
2187,fork
6000,plate
7504,spoon
1156,cup
4405,knife
4406,knife
2188,fork
4408,knife
3153,glass
4409,knife
6001,plate
2189,fork
7506,spoon
7508,spoon
2190,fork
6002,plate
3154,glass
1159,cup
2191,fork
2192,fork
1160,cup
3155,glass
7509,spoon
1161,cup
1162,cup
6003,plate
2193,fork
7511,spoon
1163,cup
3157,glass
2195,fork
1164,cup
4413,knife
1165,cup
6005,plate
6006,plate
6007,plate
7512,spoon
3159,glass
6008,plate
4416,knife
3160,glass
2198,fork
1168,cup
1169,cup
4417,knife
4418,knife
7513,spoon
1170,cup
6010,plate
6011,plate
1171,cup
6012,plate
2200,fork
3164,glass
1173,cup
6014,plate
4420,knife
6015,plate
3166,glass
7517,spoon
4421,knife
3167,glass
4422,knife
2201,fork
3170,glass
3171,glass
7520,spoon
7521,spoon
3172,glass
7524,spoon
6017,plate
1175,cup
2202,fork
4423,knife
6018,plate
2205,fork
6019,plate
1177,cup
1178,cup
1179,cup
7526,spoon
4426,knife
1181,cup
7527,spoon
3174,glass
3175,glass
6021,plate
1182,cup
6022,plate
6023,plate
3176,glass
4428,knife
4429,knife
2207,fork
1183,cup
3177,glass
6026,plate
6027,plate
3178,glass
1184,cup
6028,plate
1185,cup
1186,cup
6029,plate
6030,plate
3179,glass
1190,cup
4432,knife
7532,spoon
6032,plate
6033,plate
3180,glass
4433,knife
4434,knife
6037,plate
2209,fork
2210,fork
1192,cup
3181,glass
6038,plate
1193,cup
2211,fork
2212,fork
1194,cup
3183,glass
6039,plate
2213,fork
1195,cup
3184,glass
3185,glass
4435,knife
1196,cup
7534,spoon
4436,knife
1197,cup
4438,knife
4439,knife
6040,plate
6041,plate
7535,spoon
6042,plate
6043,plate
3187,glass
7536,spoon
1198,cup
7537,spoon
6045,plate
7538,spoon
6046,plate
2214,fork
3189,glass
1200,cup
7539,spoon
6047,plate
7540,spoon
1201,cup
7541,spoon
4442,knife
1202,cup
3190,glass
2215,fork
7542,spoon
7543,spoon
6048,plate
6049,plate
4444,knife
4445,knife
6051,plate
1203,cup
6052,plate
1204,cup
6053,plate
1205,cup
4446,knife
7544,spoon
1206,cup
1207,cup
7545,spoon
3191,glass
7546,spoon
4447,knife
1208,cup
6054,plate
2218,fork
1209,cup
1210,cup
1211,cup
6056,plate
6057,plate
1212,cup
6058,plate
6059,plate
6060,plate
1213,cup
4452,knife
1215,cup
7549,spoon
2221,fork
3193,glass
6061,plate
7551,spoon
6062,plate
6063,plate
1216,cup
4453,knife
6065,plate
1217,cup
7552,spoon
6066,plate
3194,glass
1218,cup
2222,fork
3195,glass
2223,fork
3196,glass
1219,cup
1220,cup
4454,knife
2224,fork
7553,spoon
3198,glass
6067,plate
4456,knife
2226,fork
6068,plate
4458,knife
1224,cup
1225,cup
1226,cup
3199,glass
1227,cup
4459,knife
7554,spoon
6070,plate
6072,plate
3201,glass
1228,cup
7555,spoon
2228,fork
6073,plate
6074,plate
4460,knife
3203,glass
6075,plate
6076,plate
1230,cup
7556,spoon
4462,knife
1231,cup
6077,plate
3205,glass
1232,cup
7557,spoon
6078,plate
6079,plate
4463,knife
3207,glass
1233,cup
7558,spoon
7559,spoon
7560,spoon
3209,glass
1234,cup
2230,fork
3210,glass
7561,spoon
4465,knife
6080,plate
6081,plate
2231,fork
2232,fork
6082,plate
4466,knife
2233,fork
6083,plate
7562,spoon
4467,knife
1236,cup
3211,glass
7563,spoon
6084,plate
6085,plate
2234,fork
4469,knife
7564,spoon
1241,cup
4471,knife
7565,spoon
1242,cup
4472,knife
3213,glass
6089,plate
3214,glass
1243,cup
6090,plate
1244,cup
4473,knife
7567,spoon
6091,plate
1245,cup
6092,plate
1246,cup
1247,cup
7568,spoon
7569,spoon
3216,glass
1249,cup
3217,glass
6093,plate
6094,plate
4474,knife
6095,plate
6096,plate
4475,knife
6097,plate
3219,glass
7571,spoon
4476,knife
6100,plate
4477,knife
7572,spoon
2237,fork
6101,plate
2238,fork
7574,spoon
6102,plate
2240,fork
6103,plate
6105,plate
3220,glass
1252,cup
1253,cup
7575,spoon
6106,plate
3222,glass
3223,glass
1254,cup
1255,cup
3224,glass
6107,plate
4480,knife
7576,spoon
2241,fork
1256,cup
1257,cup
7577,spoon
3225,glass
6109,plate
1258,cup
4481,knife
7578,spoon
4482,knife
6110,plate
1260,cup
4483,knife
1262,cup
2242,fork
2243,fork
4484,knife
1263,cup
1264,cup
3226,glass
6112,plate
4486,knife
7580,spoon
6113,plate
3227,glass
6114,plate
2244,fork
7581,spoon
4487,knife
4488,knife
1265,cup
1266,cup
4489,knife
7582,spoon
1267,cup
7583,spoon
6115,plate
6116,plate
3229,glass
1268,cup
6117,plate
2246,fork
7584,spoon
3230,glass
7585,spoon
3231,glass
1269,cup
1270,cup
2247,fork
1271,cup
4490,knife
6118,plate
4491,knife
4493,knife
6120,plate
4494,knife
3232,glass
4495,knife
1273,cup
6123,plate
3233,glass
6124,plate
4497,knife
3234,glass
1275,cup
7591,spoon
6125,plate
7592,spoon
7594,spoon
1276,cup
4499,knife
7595,spoon
7596,spoon
6127,plate
3235,glass
6128,plate
7598,spoon
1278,cup
1279,cup
2252,fork
7599,spoon
3236,glass
2253,fork
7600,spoon
6130,plate
1281,cup
4501,knife
1282,cup
6132,plate
2254,fork
2255,fork
4502,knife
6133,plate
7601,spoon
1284,cup
2256,fork
3237,glass
7602,spoon
6134,plate
4504,knife
2258,fork
7603,spoon
7604,spoon
4505,knife
4507,knife
7605,spoon
7606,spoon
6135,plate
7607,spoon
3239,glass
6136,plate
1286,cup
6138,plate
1287,cup
6139,plate
4508,knife
4509,knife
7608,spoon
6140,plate
1288,cup
4511,knife
1289,cup
7609,spoon
1290,cup
3240,glass
3241,glass
4512,knife
4513,knife
6141,plate
1291,cup
4514,knife
6143,plate
3243,glass
7611,spoon
1293,cup
7612,spoon
7613,spoon
2259,fork
3245,glass
7614,spoon
3247,glass
1294,cup
3248,glass
6146,plate
2260,fork
1295,cup
3249,glass
1296,cup
1297,cup
3250,glass
7618,spoon
6147,plate
1298,cup
7619,spoon
6150,plate
4518,knife
3252,glass
3253,glass
6153,plate
6154,plate
1300,cup
6157,plate
4519,knife
4520,knife
1301,cup
7620,spoon
7621,spoon
1302,cup
6158,plate
6159,plate
3255,glass
7622,spoon
7623,spoon
7624,spoon
4521,knife
7625,spoon
3257,glass
1304,cup
7628,spoon
4522,knife
3258,glass
1305,cup
1306,cup
2263,fork
7630,spoon
1307,cup
6163,plate
6164,plate
3259,glass
1308,cup
4523,knife
6166,plate
6167,plate
3261,glass
6168,plate
1309,cup
6169,plate
7631,spoon
7632,spoon
2264,fork
1310,cup
1311,cup
6172,plate
2265,fork
1313,cup
7634,spoon
3262,glass
6174,plate
4527,knife
4528,knife
6175,plate
1314,cup
4529,knife
4530,knife
1315,cup
1317,cup
2267,fork
4531,knife
3264,glass
7635,spoon
6176,plate
7636,spoon
7637,spoon
6177,plate
4532,knife
4533,knife
1318,cup
3266,glass
1319,cup
7638,spoon
6178,plate
4534,knife
4535,knife
7639,spoon
6179,plate
7640,spoon
2268,fork
3267,glass
7641,spoon
7642,spoon
2269,fork
1320,cup
7643,spoon
7644,spoon
3268,glass
3269,glass
4536,knife
7645,spoon
4537,knife
6180,plate
2271,fork
7646,spoon
7647,spoon
3270,glass
6181,plate
3271,glass
6182,plate
1321,cup
2272,fork
6184,plate
4538,knife
1323,cup
3273,glass
1324,cup
4539,knife
6186,plate
7649,spoon
6187,plate
2274,fork
6188,plate
3274,glass
3275,glass
1326,cup
6189,plate
2277,fork
7650,spoon
3276,glass
4540,knife
1328,cup
4541,knife
3277,glass
6190,plate
1329,cup
4542,knife
7652,spoon
1330,cup
4543,knife
4545,knife
6194,plate
3278,glass
1333,cup
1334,cup
6195,plate
6196,plate
1335,cup
6197,plate
3279,glass
1337,cup
7653,spoon
4548,knife
6199,plate
4549,knife
6200,plate
6201,plate
7654,spoon
4550,knife
6202,plate
1338,cup
3281,glass
1340,cup
4551,knife
7655,spoon
6203,plate
6204,plate
1341,cup
7656,spoon
1342,cup
3283,glass
3284,glass
1344,cup
4552,knife
6206,plate
3285,glass
1346,cup
7657,spoon
3288,glass
2280,fork
6207,plate
7659,spoon
4553,knife
4554,knife
6209,plate
3289,glass
6210,plate
1349,cup
3290,glass
7662,spoon
3291,glass
3292,glass
6212,plate
7664,spoon
4556,knife
7665,spoon
4557,knife
7666,spoon
2281,fork
7667,spoon
3293,glass
3294,glass
7668,spoon
2282,fork
1352,cup
1353,cup
6213,plate
1354,cup
4560,knife
2283,fork
1355,cup
3296,glass
6214,plate
1356,cup
6215,plate
1357,cup
6216,plate
1358,cup
6217,plate
4561,knife
7670,spoon
1359,cup
1360,cup
4562,knife
3297,glass
2284,fork
6219,plate
4563,knife
7671,spoon
1361,cup
7672,spoon
2285,fork
6221,plate
4564,knife
